0,193
1,207
2,178
3,222
4,177
5,145
6,181
7,230
8,233
9,172
10,130
11,222
12,185
13,168
14,231
15,177
16,202
17,183
18,243
19,240
20,218
21,135
22,143
23,187
24,240
25,228
26,141
27,107
28,221
29,151
30,0
31,176
32,187
33,232
34,231
35,216
36,236
37,220
38,206
39,227
40,195
41,248
42,169
43,140
44,221
45,202
46,135
47,237
48,117
49,167
50,182
51,222
52,140
53,210
54,185
55,175
56,183
57,205
58,180
59,244
60,231
61,146
62,174
63,193
64,204
65,230
66,250
67,235
68,151
69,105
70,188
71,210
72,151
73,229
74,229
75,144
76,206
77,65
78,204
79,181
80,230
81,233
82,160
83,164
84,224
85,224
86,164
87,190
88,104
89,199
90,137
91,236
92,201
93,147
94,174
95,207
96,206
97,170
98,243
99,198
100,256
101,245
102,159
103,88
104,245
105,203
106,213
107,211
108,147
109,54
110,135
111,193
112,213
113,219
114,246
115,202
116,201
117,234
118,225
119,234
120,176
121,206
122,116
123,42
124,185
125,203
126,223
127,105
128,201
129,149
130,167
131,226
132,222
133,237
134,178
135,180
136,185
137,204
138,59
139,128
140,253
141,236
142,226
143,142
144,158
145,182
146,189
147,206
148,190
149,215
150,112
151,207
152,225
153,192
154,194
155,233
156,249
157,169
158,33
159,141
160,225
161,191
162,212
163,139
164,240
165,0
166,131
167,170
168,165
169,252
170,199
171,154
172,194
173,128
174,246
175,173
176,211
177,218
178,237
179,0
180,140
181,108
182,167
183,205
184,185
185,203
186,211
187,165
188,149
189,228
190,233
191,206
192,129
193,253
194,183
195,236
196,162
197,201
198,200
199,199
200,193
201,207
202,185
203,209
204,252
205,138
206,140
207,207
208,216
209,161
210,183
211,178
212,242
213,227
214,94
215,190
216,192
217,176
218,242
219,194
220,156
221,236
222,194
223,121
224,217
225,247
226,233
227,164
228,217
229,216
230,169
231,158
232,231
233,204
234,177
235,191
236,150
237,210
238,133
239,228
240,221
241,156
242,243
243,163
244,245
245,237
246,216
247,250
248,206
249,204
250,170
251,134
252,197
253,197
254,231
255,249
256,253
257,226
258,175
259,176
260,136
261,183
262,230
263,99
264,225
265,215
266,172
267,146
268,199
269,202
270,168
271,204
272,185
273,253
274,176
275,194
276,229
277,199
278,243
279,166
280,147
281,205
282,218
283,206
284,132
285,225
286,203
287,214
288,209
289,183
290,165
291,231
292,173
293,112
294,203
295,165
296,138
297,141
298,157
299,229
300,162
301,194
302,225
303,154
304,220
305,216
306,142
307,207
308,209
309,246
310,191
311,170
312,168
313,246
314,251
315,160
316,95
317,173
318,220
319,198
320,206
321,71
322,163
323,206
324,186
325,214
326,153
327,235
328,207
329,170
330,236
331,250
332,186
333,212
334,223
335,225
336,198
337,207
338,208
339,119
340,112
341,250
342,235
343,188
344,179
345,124
346,140
347,101
348,66
349,124
350,143
351,158
352,73
353,155
354,198
355,199
356,205
357,234
358,214
359,124
360,198
361,178
362,209
363,145
364,230
365,185
366,209
367,243
368,238
369,167
370,193
371,200
372,131
373,172
374,250
375,116
376,204
377,231
378,135
379,189
380,183
381,160
382,107
383,208
384,191
385,252
386,193
387,125
388,213
389,225
390,241
391,185
392,241
393,182
394,190
395,0
396,207
397,213
398,154
399,234
400,106
401,172
402,213
403,174
404,172
405,203
406,215
407,87
408,197
409,222
410,187
411,122
412,229
413,250
414,189
415,131
416,157
417,89
418,198
419,94
420,217
421,201
422,220
423,237
424,203
425,237
426,224
427,106
428,148
429,152
430,231
431,224
432,219
433,240
434,176
435,182
436,181
437,222
438,198
439,213
440,181
441,136
442,180
443,192
444,184
445,161
446,58
447,202
448,104
449,225
450,75
451,212
452,211
453,213
454,212
455,219
456,201
457,245
458,204
459,248
460,225
461,242
462,250
463,180
464,213
465,198
466,127
467,186
468,179
469,137
470,114
471,173
472,180
473,179
474,181
475,246
476,229
477,151
478,210
479,162
480,148
481,226
482,237
483,248
484,125
485,166
486,218
487,97
488,158
489,230
490,140
491,138
492,200
493,108
494,161
495,143
496,231
497,237
498,225
499,228
500,171
501,197
502,221
503,248
504,131
505,243
506,120
507,199
508,132
509,36
510,222
511,226
512,225
513,252
514,193
515,227
516,201
517,154
518,129
519,230
520,145
521,216
522,171
523,67
524,207
525,187
526,210
527,217
528,224
529,221
530,184
531,202
532,70
533,181
534,250
535,106
536,218
537,220
538,87
539,155
540,206
541,243
542,212
543,198
544,217
545,135
546,160
547,126
548,82
549,256
550,167
551,127
552,217
553,169
554,72
555,177
556,67
557,228
558,135
559,200
560,121
561,211
562,196
563,93
564,218
565,177
566,253
567,254
568,206
569,245
570,206
571,118
572,234
573,230
574,190
575,187
576,236
577,142
578,217
579,253
580,221
581,60
582,187
583,253
584,248
585,139
586,189
587,192
588,218
589,86
590,221
591,225
592,252
593,115
594,182
595,229
596,239
597,248
598,165
599,233
600,172
601,210
602,108
603,205
604,142
605,143
606,173
607,206
608,199
609,115
610,216
611,249
612,183
613,247
614,101
615,253
616,162
617,180
618,149
619,117
620,176
621,203
622,144
623,223
624,164
625,197
626,210
627,201
628,209
629,154
630,179
631,186
632,232
633,198
634,194
635,186
636,173
637,88
638,66
639,219
640,83
641,169
642,192
643,113
644,232
645,220
646,237
647,232
648,183
649,226
650,160
651,251
652,131
653,113
654,47
655,193
656,158
657,244
658,240
659,196
660,216
661,196
662,189
663,205
664,214
665,182
666,217
667,136
668,228
669,121
670,176
671,205
672,51
673,241
674,197
675,208
676,146
677,124
678,171
679,221
680,242
681,133
682,246
683,158
684,200
685,225
686,137
687,180
688,190
689,155
690,247
691,224
692,200
693,172
694,144
695,226
696,131
697,236
698,0
699,193
700,223
701,224
702,161
703,254
704,168
705,225
706,122
707,245
708,77
709,146
710,251
711,237
712,251
713,225
714,144
715,175
716,167
717,215
718,134
719,119
720,139
721,217
722,95
723,219
724,206
725,188
726,88
727,254
728,44
729,189
730,221
731,162
732,231
733,113
734,234
735,133
736,146
737,196
738,207
739,183
740,226
741,200
742,164
743,175
744,173
745,192
746,104
747,255
748,202
749,240
750,195
751,0
752,195
753,109
754,249
755,169
756,230
757,196
758,183
759,228
760,183
761,98
762,231
763,231
764,190
765,242
766,147
767,196
768,134
769,203
770,163
771,222
772,140
773,229
774,184
775,139
776,183
777,209
778,188
779,119
780,214
781,173
782,93
783,238
784,213
785,251
786,237
787,67
788,148
789,212
790,252
791,86
792,187
793,238
794,191
795,232
796,140
797,190
798,228
799,256
800,167
801,235
802,221
803,166
804,153
805,233
806,236
807,201
808,250
809,200
810,209
811,165
812,161
813,229
814,206
815,194
816,200
817,166
818,106
819,196
820,249
821,209
822,0
823,218
824,218
825,187
826,210
827,227
828,188
829,226
830,195
831,226
832,206
833,130
834,174
835,161
836,195
837,160
838,150
839,117
840,234
841,219
842,234
843,225
844,201
845,222
846,122
847,167
848,221
849,136
850,211
851,149
852,197
853,244
854,132
855,196
856,57
857,245
858,157
859,139
860,230
861,192
862,133
863,216
864,173
865,165
866,212
867,233
868,155
869,225
870,177
871,224
872,211
873,219
874,241
875,240
876,191
877,212
878,183
879,214
880,246
881,154
882,2
883,233
884,185
885,193
886,112
887,215
888,223
889,104
890,250
891,204
892,188
893,199
894,173
895,252
896,238
897,211
898,166
899,156
900,122
901,169
902,193
903,113
904,146
905,186
906,66
907,55
908,175
909,225
910,239
911,192
912,72
913,173
914,243
915,200
916,115
917,188
918,159
919,205
920,196
921,208
922,201
923,233
924,247
925,151
926,217
927,121
928,234
929,211
930,227
931,229
932,161
933,236
934,168
935,245
936,230
937,131
938,52
939,249
940,234
941,202
942,147
943,208
944,190
945,227
946,224
947,180
948,159
949,256
950,209
951,241
952,136
953,234
954,241
955,116
956,226
957,242
958,205
959,223
960,204
961,250
962,250
963,168
964,171
965,189
966,246
967,253
968,219
969,161
970,222
971,120
972,203
973,129
974,198
975,160
976,221
977,137
978,224
979,236
980,210
981,255
982,163
983,227
984,241
985,75
986,0
987,227
988,130
