0,54
1,244
2,229
3,183
4,207
5,149
6,193
7,64
8,204
9,126
10,146
11,199
12,229
13,226
14,235
15,147
16,148
17,221
18,165
19,99
20,143
21,168
22,165
23,208
24,13
25,139
26,187
27,153
28,124
29,244
30,218
31,166
32,172
33,173
34,144
35,31
36,231
37,203
38,229
39,241
40,140
41,223
42,163
43,105
44,159
45,238
46,218
47,212
48,157
49,100
50,167
51,133
52,242
53,244
54,208
55,187
56,197
57,153
58,172
59,152
60,73
61,175
62,145
63,197
64,207
65,128
66,220
67,155
68,147
69,150
70,137
71,200
72,213
73,220
74,176
75,138
76,153
77,135
78,160
79,203
80,212
81,180
82,194
83,201
84,191
85,116
86,190
87,248
88,217
89,209
90,182
91,141
92,120
93,234
94,187
95,187
96,125
97,143
98,206
99,224
100,189
101,238
102,211
103,229
104,135
105,155
106,196
107,183
108,157
109,130
110,224
111,198
112,218
113,31
114,221
115,179
116,85
117,154
118,213
119,192
120,201
121,0
122,204
123,233
124,195
125,166
126,178
127,196
128,176
129,126
130,180
131,212
132,214
133,78
134,195
135,155
136,68
137,221
138,194
139,209
140,129
141,217
142,86
143,189
144,208
145,175
146,188
147,205
148,92
149,215
150,113
151,128
152,159
153,163
154,155
155,228
156,246
157,131
158,204
159,187
160,210
161,158
162,126
163,146
164,227
165,237
166,177
167,220
168,176
169,239
170,207
171,168
172,172
173,238
174,133
175,139
176,197
177,94
178,149
179,199
180,186
181,169
182,110
183,50
184,189
185,175
186,149
187,227
188,69
189,181
190,116
191,241
192,188
193,136
194,142
195,211
196,152
197,226
198,245
199,174
200,153
201,223
202,218
203,190
204,164
205,188
206,190
207,194
208,212
209,234
210,160
211,216
212,209
213,221
214,184
215,212
216,200
217,67
218,186
219,205
220,207
221,178
222,245
223,174
224,187
225,222
226,168
227,241
228,210
229,216
230,88
231,206
232,121
233,139
234,129
235,104
236,180
237,137
238,161
239,230
240,157
241,140
242,239
243,211
244,157
245,220
246,198
247,59
248,216
249,174
250,171
251,197
252,198
253,117
254,206
255,175
256,225
257,162
258,197
259,239
260,222
261,113
262,178
263,202
264,136
265,195
266,160
267,197
268,181
269,215
270,240
271,107
272,123
273,169
274,105
275,219
276,174
277,184
278,164
279,179
280,96
281,229
282,126
283,155
284,207
285,82
286,165
287,121
288,209
289,171
290,209
291,232
292,232
293,209
294,192
295,238
296,170
297,186
298,206
299,213
300,217
301,154
302,222
303,184
304,212
305,237
306,241
307,146
308,214
309,186
310,228
311,123
312,180
313,136
314,161
315,193
316,194
317,222
318,178
319,115
320,156
321,135
322,216
323,224
324,226
325,163
326,224
327,239
328,234
329,145
330,171
331,182
332,246
333,215
334,217
335,194
336,172
337,206
338,173
339,203
340,244
341,144
342,74
343,146
344,114
345,150
346,167
347,166
348,247
349,133
350,250
351,195
352,144
353,96
354,196
355,206
356,195
357,169
358,217
359,176
360,136
361,181
362,195
363,154
364,156
365,204
366,77
367,208
368,237
369,179
370,227
371,207
372,238
373,138
374,127
375,176
376,171
377,161
378,145
379,196
380,153
381,161
382,112
383,161
384,228
385,122
386,125
387,236
388,148
389,243
390,181
391,193
392,229
393,103
394,150
395,240
396,233
397,224
398,242
399,115
400,168
401,103
402,243
403,244
404,189
405,117
406,87
407,164
408,191
409,224
410,240
411,230
412,209
413,125
414,115
415,204
416,235
417,249
418,156
419,189
420,160
421,139
422,170
423,132
424,198
425,228
426,111
427,232
428,179
429,139
430,244
431,216
432,86
433,216
434,174
435,104
436,178
437,204
438,211
439,186
440,146
441,226
